load_zone,date_time_UTC,date_time_HST,system_load
Oahu,2007-01-17 11:00:00+00,1/17/2007 1:00,45.62
Oahu,2007-01-17 12:00:00+00,1/17/2007 2:00,26.9
Oahu,2007-01-17 13:00:00+00,1/17/2007 3:00,26.67
Oahu,2007-01-17 14:00:00+00,1/17/2007 4:00,26.75
Oahu,2007-01-17 15:00:00+00,1/17/2007 5:00,45.21
Oahu,2007-01-17 16:00:00+00,1/17/2007 6:00,69.49
Oahu,2007-01-17 17:00:00+00,1/17/2007 7:00,75.09
Oahu,2007-01-17 18:00:00+00,1/17/2007 8:00,75.63
Oahu,2007-01-17 19:00:00+00,1/17/2007 9:00,77.63
Oahu,2007-01-17 20:00:00+00,1/17/2007 10:00,78.14
Oahu,2007-01-17 21:00:00+00,1/17/2007 11:00,78.47
Oahu,2007-01-17 22:00:00+00,1/17/2007 12:00,79.5
Oahu,2007-01-17 23:00:00+00,1/17/2007 13:00,78.72
Oahu,2007-01-18 00:00:00+00,1/17/2007 14:00,78.79
Oahu,2007-01-18 01:00:00+00,1/17/2007 15:00,78.81
Oahu,2007-01-18 02:00:00+00,1/17/2007 16:00,79.08
Oahu,2007-01-18 03:00:00+00,1/17/2007 17:00,78.77
Oahu,2007-01-18 04:00:00+00,1/17/2007 18:00,79.84
Oahu,2007-01-18 05:00:00+00,1/17/2007 19:00,84.18
Oahu,2007-01-18 06:00:00+00,1/17/2007 20:00,79.7
Oahu,2007-01-18 07:00:00+00,1/17/2007 21:00,78.23
Oahu,2007-01-18 08:00:00+00,1/17/2007 22:00,77.06
Oahu,2007-01-18 09:00:00+00,1/17/2007 23:00,75.03
Oahu,2007-01-18 10:00:00+00,1/18/2007 0:00,73.69
Oahu,2007-01-18 11:00:00+00,1/18/2007 1:00,68.7
Oahu,2007-01-18 12:00:00+00,1/18/2007 2:00,47.09
Oahu,2007-01-18 13:00:00+00,1/18/2007 3:00,46.31
Oahu,2007-01-18 14:00:00+00,1/18/2007 4:00,46.97
Oahu,2007-01-18 15:00:00+00,1/18/2007 5:00,69.47
Oahu,2007-01-18 16:00:00+00,1/18/2007 6:00,72.66
Oahu,2007-01-18 17:00:00+00,1/18/2007 7:00,76.36
Oahu,2007-01-18 18:00:00+00,1/18/2007 8:00,75.89
Oahu,2007-01-18 19:00:00+00,1/18/2007 9:00,77.71
Oahu,2007-01-18 20:00:00+00,1/18/2007 10:00,78.21
Oahu,2007-01-18 21:00:00+00,1/18/2007 11:00,78.34
Oahu,2007-01-18 22:00:00+00,1/18/2007 12:00,78.41
Oahu,2007-01-18 23:00:00+00,1/18/2007 13:00,78.55
Oahu,2007-01-19 00:00:00+00,1/18/2007 14:00,78.3
Oahu,2007-01-19 01:00:00+00,1/18/2007 15:00,78.64
Oahu,2007-01-19 02:00:00+00,1/18/2007 16:00,78.66
Oahu,2007-01-19 03:00:00+00,1/18/2007 17:00,77.98
Oahu,2007-01-19 04:00:00+00,1/18/2007 18:00,78.2
Oahu,2007-01-19 05:00:00+00,1/18/2007 19:00,79.44
Oahu,2007-01-19 06:00:00+00,1/18/2007 20:00,78.47
Oahu,2007-01-19 07:00:00+00,1/18/2007 21:00,78.81
Oahu,2007-01-19 08:00:00+00,1/18/2007 22:00,78.08
Oahu,2007-01-19 09:00:00+00,1/18/2007 23:00,77.51
Oahu,2007-01-19 10:00:00+00,1/19/2007 0:00,76.13
Oahu,2007-01-19 11:00:00+00,1/19/2007 1:00,56.15
Oahu,2007-01-19 12:00:00+00,1/19/2007 2:00,69.49
Oahu,2007-01-19 13:00:00+00,1/19/2007 3:00,68
Oahu,2007-01-19 14:00:00+00,1/19/2007 4:00,68.86
Oahu,2007-01-19 15:00:00+00,1/19/2007 5:00,71.88
Oahu,2007-01-19 16:00:00+00,1/19/2007 6:00,75.06
Oahu,2007-01-19 17:00:00+00,1/19/2007 7:00,78.12
Oahu,2007-01-19 18:00:00+00,1/19/2007 8:00,78.19
Oahu,2007-01-19 19:00:00+00,1/19/2007 9:00,79.46
Oahu,2007-01-19 20:00:00+00,1/19/2007 10:00,80.89
Oahu,2007-01-19 21:00:00+00,1/19/2007 11:00,82.08
Oahu,2007-01-19 22:00:00+00,1/19/2007 12:00,84.39
Oahu,2007-01-19 23:00:00+00,1/19/2007 13:00,85.16
Oahu,2007-01-20 00:00:00+00,1/19/2007 14:00,85.17
Oahu,2007-01-20 01:00:00+00,1/19/2007 15:00,79.19
Oahu,2007-01-20 02:00:00+00,1/19/2007 16:00,84.19
Oahu,2007-01-20 03:00:00+00,1/19/2007 17:00,78.33
Oahu,2007-01-20 04:00:00+00,1/19/2007 18:00,78.4
Oahu,2007-01-20 05:00:00+00,1/19/2007 19:00,85.15
Oahu,2007-01-20 06:00:00+00,1/19/2007 20:00,85.29
Oahu,2007-01-20 07:00:00+00,1/19/2007 21:00,79.52
Oahu,2007-01-20 08:00:00+00,1/19/2007 22:00,78.12
Oahu,2007-01-20 09:00:00+00,1/19/2007 23:00,78.02
Oahu,2007-01-20 10:00:00+00,1/20/2007 0:00,72.56
Oahu,2007-01-20 11:00:00+00,1/20/2007 1:00,74.29
Oahu,2007-01-20 12:00:00+00,1/20/2007 2:00,72.26
Oahu,2007-01-20 13:00:00+00,1/20/2007 3:00,71.16
Oahu,2007-01-20 14:00:00+00,1/20/2007 4:00,70.89
Oahu,2007-01-20 15:00:00+00,1/20/2007 5:00,71.75
Oahu,2007-01-20 16:00:00+00,1/20/2007 6:00,72.2
Oahu,2007-01-20 17:00:00+00,1/20/2007 7:00,74.09
Oahu,2007-01-20 18:00:00+00,1/20/2007 8:00,75.13
Oahu,2007-01-20 19:00:00+00,1/20/2007 9:00,76.02
Oahu,2007-01-20 20:00:00+00,1/20/2007 10:00,74.49
Oahu,2007-01-20 21:00:00+00,1/20/2007 11:00,75.25
Oahu,2007-01-20 22:00:00+00,1/20/2007 12:00,75.94
Oahu,2007-01-20 23:00:00+00,1/20/2007 13:00,76.29
Oahu,2007-01-21 00:00:00+00,1/20/2007 14:00,75.83
Oahu,2007-01-21 01:00:00+00,1/20/2007 15:00,75.65
Oahu,2007-01-21 02:00:00+00,1/20/2007 16:00,75.76
Oahu,2007-01-21 03:00:00+00,1/20/2007 17:00,75.35
Oahu,2007-01-21 04:00:00+00,1/20/2007 18:00,75.66
Oahu,2007-01-21 05:00:00+00,1/20/2007 19:00,77.57
Oahu,2007-01-21 06:00:00+00,1/20/2007 20:00,78.15
Oahu,2007-01-21 07:00:00+00,1/20/2007 21:00,77.79
Oahu,2007-01-21 08:00:00+00,1/20/2007 22:00,77.01
Oahu,2007-01-21 09:00:00+00,1/20/2007 23:00,75.91
Oahu,2007-01-21 10:00:00+00,1/21/2007 0:00,67.9
Oahu,2007-01-21 11:00:00+00,1/21/2007 1:00,70.68
Oahu,2007-01-21 12:00:00+00,1/21/2007 2:00,69.08
Oahu,2007-01-21 13:00:00+00,1/21/2007 3:00,55.5
Oahu,2007-01-21 14:00:00+00,1/21/2007 4:00,50.76
Oahu,2007-01-21 15:00:00+00,1/21/2007 5:00,55.58
Oahu,2007-01-21 16:00:00+00,1/21/2007 6:00,69.98
Oahu,2007-01-21 17:00:00+00,1/21/2007 7:00,71.53
Oahu,2007-01-21 18:00:00+00,1/21/2007 8:00,71.37
Oahu,2007-01-21 19:00:00+00,1/21/2007 9:00,72.69
Oahu,2007-01-21 20:00:00+00,1/21/2007 10:00,74.28
Oahu,2007-01-21 21:00:00+00,1/21/2007 11:00,75.06
Oahu,2007-01-21 22:00:00+00,1/21/2007 12:00,75.52
Oahu,2007-01-21 23:00:00+00,1/21/2007 13:00,76.03
Oahu,2007-01-22 00:00:00+00,1/21/2007 14:00,75.67
Oahu,2007-01-22 01:00:00+00,1/21/2007 15:00,75.6
Oahu,2007-01-22 02:00:00+00,1/21/2007 16:00,75.93
Oahu,2007-01-22 03:00:00+00,1/21/2007 17:00,75.81
Oahu,2007-01-22 04:00:00+00,1/21/2007 18:00,76.47
Oahu,2007-01-22 05:00:00+00,1/21/2007 19:00,78.27
Oahu,2007-01-22 06:00:00+00,1/21/2007 20:00,77.43
Oahu,2007-01-22 07:00:00+00,1/21/2007 21:00,76.33
Oahu,2007-01-22 08:00:00+00,1/21/2007 22:00,75.37
Oahu,2007-01-22 09:00:00+00,1/21/2007 23:00,71.45
Oahu,2007-01-22 10:00:00+00,1/22/2007 0:00,48.87
Oahu,2007-01-22 11:00:00+00,1/22/2007 1:00,44.94
Oahu,2007-01-22 12:00:00+00,1/22/2007 2:00,26.85
Oahu,2007-01-22 13:00:00+00,1/22/2007 3:00,26.57
Oahu,2007-01-22 14:00:00+00,1/22/2007 4:00,26.63
Oahu,2007-01-22 15:00:00+00,1/22/2007 5:00,46.62
Oahu,2007-01-22 16:00:00+00,1/22/2007 6:00,70.05
Oahu,2007-01-22 17:00:00+00,1/22/2007 7:00,73.58
Oahu,2007-01-22 18:00:00+00,1/22/2007 8:00,72.93
Oahu,2007-01-22 19:00:00+00,1/22/2007 9:00,73.98
Oahu,2007-01-22 20:00:00+00,1/22/2007 10:00,75.57
Oahu,2007-01-22 21:00:00+00,1/22/2007 11:00,75.63
Oahu,2007-01-22 22:00:00+00,1/22/2007 12:00,75.84
Oahu,2007-01-22 23:00:00+00,1/22/2007 13:00,77.01
Oahu,2007-01-23 00:00:00+00,1/22/2007 14:00,76.71
Oahu,2007-01-23 01:00:00+00,1/22/2007 15:00,76.7
Oahu,2007-01-23 02:00:00+00,1/22/2007 16:00,76.63
Oahu,2007-01-23 03:00:00+00,1/22/2007 17:00,76.31
Oahu,2007-01-23 04:00:00+00,1/22/2007 18:00,76.97
Oahu,2007-01-23 05:00:00+00,1/22/2007 19:00,78.38
Oahu,2007-01-23 06:00:00+00,1/22/2007 20:00,77.9
Oahu,2007-01-23 07:00:00+00,1/22/2007 21:00,77.47
Oahu,2007-01-23 08:00:00+00,1/22/2007 22:00,76.14
Oahu,2007-01-23 09:00:00+00,1/22/2007 23:00,71.99
Oahu,2007-01-23 10:00:00+00,1/23/2007 0:00,48.52
Oahu,2007-01-23 11:00:00+00,1/23/2007 1:00,45.9
Oahu,2007-01-23 12:00:00+00,1/23/2007 2:00,27.04
Oahu,2007-01-23 13:00:00+00,1/23/2007 3:00,26.79
Oahu,2007-01-23 14:00:00+00,1/23/2007 4:00,26.85
Oahu,2007-01-23 15:00:00+00,1/23/2007 5:00,47.01
Oahu,2007-01-23 16:00:00+00,1/23/2007 6:00,70.95
Oahu,2007-01-23 17:00:00+00,1/23/2007 7:00,75.81
Oahu,2007-01-23 18:00:00+00,1/23/2007 8:00,74.32
Oahu,2007-01-23 19:00:00+00,1/23/2007 9:00,76.28
Oahu,2007-01-23 20:00:00+00,1/23/2007 10:00,76.7
Oahu,2007-01-23 21:00:00+00,1/23/2007 11:00,76.59
Oahu,2007-01-23 22:00:00+00,1/23/2007 12:00,76.84
Oahu,2007-01-23 23:00:00+00,1/23/2007 13:00,76.89
Oahu,2007-01-24 00:00:00+00,1/23/2007 14:00,76.69
Oahu,2007-01-24 01:00:00+00,1/23/2007 15:00,75.51
Oahu,2007-01-24 02:00:00+00,1/23/2007 16:00,76.19
Oahu,2007-01-24 03:00:00+00,1/23/2007 17:00,75.57
Oahu,2007-01-24 04:00:00+00,1/23/2007 18:00,77.3
Oahu,2007-01-24 05:00:00+00,1/23/2007 19:00,78.22
Oahu,2007-01-24 06:00:00+00,1/23/2007 20:00,77.11
Oahu,2007-01-24 07:00:00+00,1/23/2007 21:00,76.4
Oahu,2007-01-24 08:00:00+00,1/23/2007 22:00,74.54
Oahu,2007-01-24 09:00:00+00,1/23/2007 23:00,70.69
Oahu,2007-01-24 10:00:00+00,1/24/2007 0:00,69.63
Oahu,2007-01-24 11:00:00+00,1/24/2007 1:00,45.87
Oahu,2007-01-24 12:00:00+00,1/24/2007 2:00,27.01
Oahu,2007-01-24 13:00:00+00,1/24/2007 3:00,26.75
Oahu,2007-01-24 14:00:00+00,1/24/2007 4:00,26.95
Oahu,2007-01-24 15:00:00+00,1/24/2007 5:00,46.72
Oahu,2007-01-24 16:00:00+00,1/24/2007 6:00,71.24
Oahu,2007-01-24 17:00:00+00,1/24/2007 7:00,75.18
Oahu,2007-01-24 18:00:00+00,1/24/2007 8:00,74.47
Oahu,2007-01-24 19:00:00+00,1/24/2007 9:00,76.56
Oahu,2007-01-24 20:00:00+00,1/24/2007 10:00,76.13
Oahu,2007-01-24 21:00:00+00,1/24/2007 11:00,76.25
Oahu,2007-01-24 22:00:00+00,1/24/2007 12:00,77.56
Oahu,2007-01-24 23:00:00+00,1/24/2007 13:00,77.7
Oahu,2007-01-25 00:00:00+00,1/24/2007 14:00,77.66
Oahu,2007-01-25 01:00:00+00,1/24/2007 15:00,77.75
Oahu,2007-01-25 02:00:00+00,1/24/2007 16:00,78.25
Oahu,2007-01-25 03:00:00+00,1/24/2007 17:00,78.01
Oahu,2007-01-25 04:00:00+00,1/24/2007 18:00,77.84
Oahu,2007-01-25 05:00:00+00,1/24/2007 19:00,78.75
Oahu,2007-01-25 06:00:00+00,1/24/2007 20:00,78
Oahu,2007-01-25 07:00:00+00,1/24/2007 21:00,77
Oahu,2007-01-25 08:00:00+00,1/24/2007 22:00,76.49
Oahu,2007-01-25 09:00:00+00,1/24/2007 23:00,74.38
Oahu,2007-01-25 10:00:00+00,1/25/2007 0:00,69.83
Oahu,2007-01-25 11:00:00+00,1/25/2007 1:00,48.58
Oahu,2007-01-25 12:00:00+00,1/25/2007 2:00,46.17
Oahu,2007-01-25 13:00:00+00,1/25/2007 3:00,44.97
Oahu,2007-01-25 14:00:00+00,1/25/2007 4:00,45.55
Oahu,2007-01-25 15:00:00+00,1/25/2007 5:00,68.22
Oahu,2007-01-25 16:00:00+00,1/25/2007 6:00,71.27
Oahu,2007-01-25 17:00:00+00,1/25/2007 7:00,74.95
Oahu,2007-01-25 18:00:00+00,1/25/2007 8:00,74.57
Oahu,2007-01-25 19:00:00+00,1/25/2007 9:00,75.76
Oahu,2007-01-25 20:00:00+00,1/25/2007 10:00,77.21
Oahu,2007-01-25 21:00:00+00,1/25/2007 11:00,78.05
Oahu,2007-01-25 22:00:00+00,1/25/2007 12:00,78.17
Oahu,2007-01-25 23:00:00+00,1/25/2007 13:00,78.28
Oahu,2007-01-26 00:00:00+00,1/25/2007 14:00,78.18
Oahu,2007-01-26 01:00:00+00,1/25/2007 15:00,78.2
Oahu,2007-01-26 02:00:00+00,1/25/2007 16:00,77.89
Oahu,2007-01-26 03:00:00+00,1/25/2007 17:00,77.95
Oahu,2007-01-26 04:00:00+00,1/25/2007 18:00,78.56
Oahu,2007-01-26 05:00:00+00,1/25/2007 19:00,79.04
Oahu,2007-01-26 06:00:00+00,1/25/2007 20:00,78.26
Oahu,2007-01-26 07:00:00+00,1/25/2007 21:00,77.61
Oahu,2007-01-26 08:00:00+00,1/25/2007 22:00,75.98
Oahu,2007-01-26 09:00:00+00,1/25/2007 23:00,72.62
Oahu,2007-01-26 10:00:00+00,1/26/2007 0:00,73.63
Oahu,2007-01-26 11:00:00+00,1/26/2007 1:00,47.1
Oahu,2007-01-26 12:00:00+00,1/26/2007 2:00,44.87
Oahu,2007-01-26 13:00:00+00,1/26/2007 3:00,27.03
Oahu,2007-01-26 14:00:00+00,1/26/2007 4:00,44.47
Oahu,2007-01-26 15:00:00+00,1/26/2007 5:00,48.32
Oahu,2007-01-26 16:00:00+00,1/26/2007 6:00,72.21
Oahu,2007-01-26 17:00:00+00,1/26/2007 7:00,75.81
Oahu,2007-01-26 18:00:00+00,1/26/2007 8:00,75.59
Oahu,2007-01-26 19:00:00+00,1/26/2007 9:00,76.63
Oahu,2007-01-26 20:00:00+00,1/26/2007 10:00,77.19
Oahu,2007-01-26 21:00:00+00,1/26/2007 11:00,77.49
Oahu,2007-01-26 22:00:00+00,1/26/2007 12:00,77.52
Oahu,2007-01-26 23:00:00+00,1/26/2007 13:00,77.8
Oahu,2007-01-27 00:00:00+00,1/26/2007 14:00,77.83
Oahu,2007-01-27 01:00:00+00,1/26/2007 15:00,77.7
Oahu,2007-01-27 02:00:00+00,1/26/2007 16:00,77.61
Oahu,2007-01-27 03:00:00+00,1/26/2007 17:00,77.27
Oahu,2007-01-27 04:00:00+00,1/26/2007 18:00,77.24
Oahu,2007-01-27 05:00:00+00,1/26/2007 19:00,77.75
Oahu,2007-01-27 06:00:00+00,1/26/2007 20:00,78.21
Oahu,2007-01-27 07:00:00+00,1/26/2007 21:00,78.06
Oahu,2007-01-27 08:00:00+00,1/26/2007 22:00,77.48
Oahu,2007-01-27 09:00:00+00,1/26/2007 23:00,77.08
Oahu,2007-01-27 10:00:00+00,1/27/2007 0:00,73.86
Oahu,2007-01-27 11:00:00+00,1/27/2007 1:00,71.4
Oahu,2007-01-27 12:00:00+00,1/27/2007 2:00,69.84
Oahu,2007-01-27 13:00:00+00,1/27/2007 3:00,68.92
Oahu,2007-01-27 14:00:00+00,1/27/2007 4:00,68.44
Oahu,2007-01-27 15:00:00+00,1/27/2007 5:00,69.36
Oahu,2007-01-27 16:00:00+00,1/27/2007 6:00,70.94
Oahu,2007-01-27 17:00:00+00,1/27/2007 7:00,73.25
Oahu,2007-01-27 18:00:00+00,1/27/2007 8:00,75.16
Oahu,2007-01-27 19:00:00+00,1/27/2007 9:00,74.68
Oahu,2007-01-27 20:00:00+00,1/27/2007 10:00,76.19
Oahu,2007-01-27 21:00:00+00,1/27/2007 11:00,76.71
Oahu,2007-01-27 22:00:00+00,1/27/2007 12:00,76.82
Oahu,2007-01-27 23:00:00+00,1/27/2007 13:00,76.78
Oahu,2007-01-28 00:00:00+00,1/27/2007 14:00,76.57
Oahu,2007-01-28 01:00:00+00,1/27/2007 15:00,76.29
Oahu,2007-01-28 02:00:00+00,1/27/2007 16:00,76.01
Oahu,2007-01-28 03:00:00+00,1/27/2007 17:00,76.86
Oahu,2007-01-28 04:00:00+00,1/27/2007 18:00,76.63
Oahu,2007-01-28 05:00:00+00,1/27/2007 19:00,77.8
Oahu,2007-01-28 06:00:00+00,1/27/2007 20:00,77.15
Oahu,2007-01-28 07:00:00+00,1/27/2007 21:00,78.11
Oahu,2007-01-28 08:00:00+00,1/27/2007 22:00,77.34
Oahu,2007-01-28 09:00:00+00,1/27/2007 23:00,76.06
Oahu,2007-01-28 10:00:00+00,1/28/2007 0:00,71.08
Oahu,2007-01-28 11:00:00+00,1/28/2007 1:00,72.09
Oahu,2007-01-28 12:00:00+00,1/28/2007 2:00,70.52
Oahu,2007-01-28 13:00:00+00,1/28/2007 3:00,69.69
Oahu,2007-01-28 14:00:00+00,1/28/2007 4:00,69.39
Oahu,2007-01-28 15:00:00+00,1/28/2007 5:00,70.02
Oahu,2007-01-28 16:00:00+00,1/28/2007 6:00,71.49
Oahu,2007-01-28 17:00:00+00,1/28/2007 7:00,73.23
Oahu,2007-01-28 18:00:00+00,1/28/2007 8:00,75.29
Oahu,2007-01-28 19:00:00+00,1/28/2007 9:00,77.3
Oahu,2007-01-28 20:00:00+00,1/28/2007 10:00,75.67
Oahu,2007-01-28 21:00:00+00,1/28/2007 11:00,76.24
Oahu,2007-01-28 22:00:00+00,1/28/2007 12:00,76.22
Oahu,2007-01-28 23:00:00+00,1/28/2007 13:00,76.97
Oahu,2007-01-29 00:00:00+00,1/28/2007 14:00,76.43
Oahu,2007-01-29 01:00:00+00,1/28/2007 15:00,76.26
Oahu,2007-01-29 02:00:00+00,1/28/2007 16:00,76.61
Oahu,2007-01-29 03:00:00+00,1/28/2007 17:00,76.71
Oahu,2007-01-29 04:00:00+00,1/28/2007 18:00,77.63
Oahu,2007-01-29 05:00:00+00,1/28/2007 19:00,77.86
Oahu,2007-01-29 06:00:00+00,1/28/2007 20:00,76.79
Oahu,2007-01-29 07:00:00+00,1/28/2007 21:00,76.5
Oahu,2007-01-29 08:00:00+00,1/28/2007 22:00,75.01
Oahu,2007-01-29 09:00:00+00,1/28/2007 23:00,72.3
Oahu,2007-01-29 10:00:00+00,1/29/2007 0:00,69.85
Oahu,2007-01-29 11:00:00+00,1/29/2007 1:00,52.4
Oahu,2007-01-29 12:00:00+00,1/29/2007 2:00,50.71
Oahu,2007-01-29 13:00:00+00,1/29/2007 3:00,50.01
Oahu,2007-01-29 14:00:00+00,1/29/2007 4:00,51.45
Oahu,2007-01-29 15:00:00+00,1/29/2007 5:00,69.78
Oahu,2007-01-29 16:00:00+00,1/29/2007 6:00,73.5
Oahu,2007-01-29 17:00:00+00,1/29/2007 7:00,75.87
Oahu,2007-01-29 18:00:00+00,1/29/2007 8:00,75.98
Oahu,2007-01-29 19:00:00+00,1/29/2007 9:00,76.75
Oahu,2007-01-29 20:00:00+00,1/29/2007 10:00,77.39
Oahu,2007-01-29 21:00:00+00,1/29/2007 11:00,77.83
Oahu,2007-01-29 22:00:00+00,1/29/2007 12:00,77.72
Oahu,2007-01-29 23:00:00+00,1/29/2007 13:00,77.74
Oahu,2007-01-30 00:00:00+00,1/29/2007 14:00,76.46
Oahu,2007-01-30 01:00:00+00,1/29/2007 15:00,77.65
Oahu,2007-01-30 02:00:00+00,1/29/2007 16:00,77.69
Oahu,2007-01-30 03:00:00+00,1/29/2007 17:00,77.99
Oahu,2007-01-30 04:00:00+00,1/29/2007 18:00,77.69
Oahu,2007-01-30 05:00:00+00,1/29/2007 19:00,83.79
Oahu,2007-01-30 06:00:00+00,1/29/2007 20:00,78.32
Oahu,2007-01-30 07:00:00+00,1/29/2007 21:00,77.54
Oahu,2007-01-30 08:00:00+00,1/29/2007 22:00,75.81
Oahu,2007-01-30 09:00:00+00,1/29/2007 23:00,70.98
Oahu,2007-01-30 10:00:00+00,1/30/2007 0:00,70.59
Oahu,2007-01-30 11:00:00+00,1/30/2007 1:00,51.14
Oahu,2007-01-30 12:00:00+00,1/30/2007 2:00,51.22
Oahu,2007-01-30 13:00:00+00,1/30/2007 3:00,50.22
Oahu,2007-01-30 14:00:00+00,1/30/2007 4:00,51.88
Oahu,2007-01-30 15:00:00+00,1/30/2007 5:00,70.88
Oahu,2007-01-30 16:00:00+00,1/30/2007 6:00,74.63
Oahu,2007-01-30 17:00:00+00,1/30/2007 7:00,78.43
Oahu,2007-01-30 18:00:00+00,1/30/2007 8:00,77.63
Oahu,2007-01-30 19:00:00+00,1/30/2007 9:00,78.01
Oahu,2007-01-30 20:00:00+00,1/30/2007 10:00,78.55
Oahu,2007-01-30 21:00:00+00,1/30/2007 11:00,78.27
Oahu,2007-01-30 22:00:00+00,1/30/2007 12:00,78.58
Oahu,2007-01-30 23:00:00+00,1/30/2007 13:00,82.85
Oahu,2007-01-31 00:00:00+00,1/30/2007 14:00,78.39
Oahu,2007-01-31 01:00:00+00,1/30/2007 15:00,78.38
Oahu,2007-01-31 02:00:00+00,1/30/2007 16:00,78.22
Oahu,2007-01-31 03:00:00+00,1/30/2007 17:00,78.48
Oahu,2007-01-31 04:00:00+00,1/30/2007 18:00,79.27
Oahu,2007-01-31 05:00:00+00,1/30/2007 19:00,85.2
Oahu,2007-01-31 06:00:00+00,1/30/2007 20:00,80.35
Oahu,2007-01-31 07:00:00+00,1/30/2007 21:00,75.06
Oahu,2007-01-31 08:00:00+00,1/30/2007 22:00,73.56
Oahu,2007-01-31 09:00:00+00,1/30/2007 23:00,71.2
Oahu,2007-01-31 10:00:00+00,1/31/2007 0:00,71.03
Oahu,2007-01-31 11:00:00+00,1/31/2007 1:00,69.01
Oahu,2007-01-31 12:00:00+00,1/31/2007 2:00,51.52
Oahu,2007-01-31 13:00:00+00,1/31/2007 3:00,49.95
Oahu,2007-01-31 14:00:00+00,1/31/2007 4:00,51.14
Oahu,2007-01-31 15:00:00+00,1/31/2007 5:00,71.98
Oahu,2007-01-31 16:00:00+00,1/31/2007 6:00,74.41
Oahu,2007-01-31 17:00:00+00,1/31/2007 7:00,77.95
Oahu,2007-01-31 18:00:00+00,1/31/2007 8:00,77.59
Oahu,2007-01-31 19:00:00+00,1/31/2007 9:00,78.02
Oahu,2007-01-31 20:00:00+00,1/31/2007 10:00,78.2
Oahu,2007-01-31 21:00:00+00,1/31/2007 11:00,78.5
Oahu,2007-01-31 22:00:00+00,1/31/2007 12:00,80.37
Oahu,2007-01-31 23:00:00+00,1/31/2007 13:00,78.6
Oahu,2007-02-01 00:00:00+00,1/31/2007 14:00,78.64
Oahu,2007-02-01 01:00:00+00,1/31/2007 15:00,78.41
Oahu,2007-02-01 02:00:00+00,1/31/2007 16:00,78.16
Oahu,2007-02-01 03:00:00+00,1/31/2007 17:00,78.18
Oahu,2007-02-01 04:00:00+00,1/31/2007 18:00,78.44
Oahu,2007-02-01 05:00:00+00,1/31/2007 19:00,83.68
Oahu,2007-02-01 06:00:00+00,1/31/2007 20:00,78.78
Oahu,2007-02-01 07:00:00+00,1/31/2007 21:00,77.84
Oahu,2007-02-01 08:00:00+00,1/31/2007 22:00,74.8
Oahu,2007-02-01 09:00:00+00,1/31/2007 23:00,71.71
Oahu,2007-02-01 10:00:00+00,2/1/2007 0:00,47.94
Oahu,2007-02-01 11:00:00+00,2/1/2007 1:00,72.92
Oahu,2007-02-01 12:00:00+00,2/1/2007 2:00,70.93
Oahu,2007-02-01 13:00:00+00,2/1/2007 3:00,70.67
Oahu,2007-02-01 14:00:00+00,2/1/2007 4:00,71.59
Oahu,2007-02-01 15:00:00+00,2/1/2007 5:00,77.05
Oahu,2007-02-01 16:00:00+00,2/1/2007 6:00,79.92
Oahu,2007-02-01 17:00:00+00,2/1/2007 7:00,124.62
Oahu,2007-02-01 18:00:00+00,2/1/2007 8:00,96.04
Oahu,2007-02-01 19:00:00+00,2/1/2007 9:00,144.33
Oahu,2007-02-01 20:00:00+00,2/1/2007 10:00,99.1
Oahu,2007-02-01 21:00:00+00,2/1/2007 11:00,99.07
Oahu,2007-02-01 22:00:00+00,2/1/2007 12:00,82.87
Oahu,2007-02-01 23:00:00+00,2/1/2007 13:00,85.36
Oahu,2007-02-02 00:00:00+00,2/1/2007 14:00,89.03
Oahu,2007-02-02 01:00:00+00,2/1/2007 15:00,135.25
Oahu,2007-02-02 02:00:00+00,2/1/2007 16:00,129.51
Oahu,2007-02-02 03:00:00+00,2/1/2007 17:00,84.05
Oahu,2007-02-02 04:00:00+00,2/1/2007 18:00,85.27
Oahu,2007-02-02 05:00:00+00,2/1/2007 19:00,77.76
Oahu,2007-02-02 06:00:00+00,2/1/2007 20:00,82.1
Oahu,2007-02-02 07:00:00+00,2/1/2007 21:00,79.08
Oahu,2007-02-02 08:00:00+00,2/1/2007 22:00,74.53
Oahu,2007-02-02 09:00:00+00,2/1/2007 23:00,73.25
Oahu,2007-02-02 10:00:00+00,2/2/2007 0:00,70.74
Oahu,2007-02-02 11:00:00+00,2/2/2007 1:00,80.44
Oahu,2007-02-02 12:00:00+00,2/2/2007 2:00,51.89
Oahu,2007-02-02 13:00:00+00,2/2/2007 3:00,49.6
Oahu,2007-02-02 14:00:00+00,2/2/2007 4:00,49.92
Oahu,2007-02-02 15:00:00+00,2/2/2007 5:00,72.42
Oahu,2007-02-02 16:00:00+00,2/2/2007 6:00,85.73
Oahu,2007-02-02 17:00:00+00,2/2/2007 7:00,145.55
Oahu,2007-02-02 18:00:00+00,2/2/2007 8:00,128.39
Oahu,2007-02-02 19:00:00+00,2/2/2007 9:00,141.36
Oahu,2007-02-02 20:00:00+00,2/2/2007 10:00,142.41
Oahu,2007-02-02 21:00:00+00,2/2/2007 11:00,142.42
Oahu,2007-02-02 22:00:00+00,2/2/2007 12:00,94.8
Oahu,2007-02-02 23:00:00+00,2/2/2007 13:00,84.17
Oahu,2007-02-03 00:00:00+00,2/2/2007 14:00,76.71
Oahu,2007-02-03 01:00:00+00,2/2/2007 15:00,79.83
